,A,B,id,MSE
50,4510101.01010101,1000.0,1065678,0.43346273703594296
51,1470707.0707070706,1000.0,331278,0.4358920368506609
52,4569696.96969697,1000.0,1080078,0.43656222836124847
53,4629292.929292929,1000.0,1094478,0.43969791369203226
54,4688888.888888889,1000.0,1108878,0.4428677512657415
55,1411111.1111111112,1000.0,316878,0.44403647874416285
56,4748484.848484849,1000.0,1123278,0.4460697705052261
57,4808080.808080808,1000.0,1137678,0.4493019887220595
58,4867676.767676768,1000.0,1152078,0.45256260608858745
59,1351515.1515151516,1000.0,302478,0.45291367762791324
60,4927272.7272727275,1000.0,1166478,0.4558499217240799
61,4986868.686868687,1000.0,1180878,0.4591624203182916
62,2603030.303030303,1191.919191919192,605022,0.46219016600291934
63,2543434.3434343436,1191.919191919192,590622,0.4622196237116567
64,2662626.262626263,1191.919191919192,619422,0.46236630087279396
65,2483838.383838384,1191.919191919192,576222,0.46246674075307836
66,5046464.646464647,1000.0,1195278,0.4624985434446749
67,1291919.191919192,1000.0,288078,0.4625759528297284
68,2722222.2222222225,1191.919191919192,633822,0.4627367907154458
69,2424242.4242424243,1191.919191919192,561822,0.4629443175717348
70,2781818.1818181816,1191.919191919192,648222,0.4632910329789632
71,2364646.4646464647,1191.919191919192,547422,0.4636660440838589
72,2841414.1414141413,1191.919191919192,662622,0.4640190817222075
73,2305050.505050505,1191.919191919192,533022,0.46464644211011685
74,2901010.101010101,1191.919191919192,677022,0.4649115984861138
75,5106060.606060606,1000.0,1209678,0.4658566380835167
76,2245454.5454545454,1191.919191919192,518622,0.4659010192935681
77,2960606.0606060605,1191.919191919192,691422,0.46595979329731474
78,3020202.02020202,1191.919191919192,705822,0.4671553846298995
79,2185858.5858585862,1191.919191919192,504222,0.4674463569373793
80,3079797.97979798,1191.919191919192,720222,0.4684905232537304
81,5165656.565656566,1000.0,1224078,0.4692353048490915
82,2126262.6262626266,1191.919191919192,489822,0.46930019146539825
83,3139393.9393939395,1191.919191919192,734622,0.4699578451577787
84,2066666.6666666667,1191.919191919192,475422,0.4714814724306027
85,3198989.898989899,1191.919191919192,749022,0.47155034293182463
86,5225252.525252526,1000.0,1238478,0.47263320689591837
87,1232323.2323232323,1000.0,273678,0.4730809153126515
88,3258585.8585858587,1191.919191919192,763422,0.47326138038032284
89,2007070.707070707,1191.919191919192,461022,0.4740105066464445
90,3318181.8181818184,1191.919191919192,777822,0.4750847493730168
91,5284848.484848485,1000.0,1252878,0.47604905990728885
92,1947474.7474747475,1191.919191919192,446622,0.4769091364132728
93,3377777.777777778,1191.919191919192,792222,0.4770145623300936
94,3437373.7373737376,1191.919191919192,806622,0.479045229869641
95,5344444.444444445,1000.0,1267278,0.4794816442997354
96,1887878.7878787878,1191.919191919192,432222,0.4802008512530562
97,3496969.6969696973,1191.919191919192,821022,0.48117138171153334
98,5404040.404040405,1000.0,1281678,0.4829298254612883
99,3556565.6565656564,1191.919191919192,835422,0.4833880276416316
100,1828282.8282828282,1191.919191919192,417822,0.4839108642570044
101,1172727.2727272727,1000.0,259278,0.484491955055966
102,3616161.616161616,1191.919191919192,849822,0.4856903840843413
103,5463636.363636363,1000.0,1296078,0.48639248113339933
104,1768686.8686868688,1191.919191919192,403422,0.48806628180521183
105,3675757.5757575757,1191.919191919192,864222,0.4880739474400002
106,5523232.323232323,1000.0,1310478,0.489868539286627
107,3735353.5353535353,1191.919191919192,878622,0.4905343166987176
108,1709090.9090909092,1191.919191919192,389022,0.49269637785439013
109,3794949.494949495,1191.919191919192,893022,0.49306741839331647
110,5582828.282828283,1000.0,1324878,0.4933568287550847
111,3854545.4545454546,1191.919191919192,907422,0.4956693840086417
112,5642424.242424242,1000.0,1339278,0.49685632759831555
113,1113131.3131313133,1000.0,244878,0.4968776473018011
114,1649494.9494949495,1191.919191919192,374622,0.4978327282711906
115,3914141.414141414,1191.919191919192,921822,0.49833654573191644
116,5702020.202020202,1000.0,1353678,0.500366094938008
117,3973737.373737374,1191.919191919192,936222,0.5010654050068406
118,1589898.98989899,1191.919191919192,360222,0.5035094102666404
119,4033333.3333333335,1191.919191919192,950622,0.5038526495395693
120,5761616.161616161,1000.0,1368078,0.5038851747917845
121,4092929.292929293,1191.919191919192,965022,0.5066951193525333
122,5821212.121212121,1000.0,1382478,0.5074126221317841
123,4152525.2525252528,1191.919191919192,979422,0.5095897538482252
124,1530303.0303030303,1191.919191919192,345822,0.5097639945522039
125,1053535.3535353537,1000.0,230478,0.5103129389662832
126,5880808.080808081,1000.0,1396878,0.5109474989250455
127,4212121.212121213,1191.919191919192,993822,0.5125336592508352
128,5940404.04040404,1000.0,1411278,0.5144889718297738
129,4271717.1717171725,1191.919191919192,1008222,0.5155241323859194
130,1470707.0707070706,1191.919191919192,331422,0.5166365563179862
131,6000000.0,1000.0,1425678,0.5180362775222086
132,4331313.131313131,1191.919191919192,1022622,0.5185585816285118
133,4390909.090909091,1191.919191919192,1037022,0.5216345562781217
134,1411111.1111111112,1191.919191919192,317022,0.5241704860645174
135,4450505.05050505,1191.919191919192,1051422,0.5247497065105327
136,993939.3939393939,1000.0,216078,0.524880210623794
137,4510101.01010101,1191.919191919192,1065822,0.5279017113180828
138,4569696.96969697,1191.919191919192,1080222,0.5310884237663298
139,1351515.1515151516,1191.919191919192,302622,0.5324131960465868
140,4629292.929292929,1191.919191919192,1094622,0.5343078032533488
141,4688888.888888889,1191.919191919192,1109022,0.5375579048279608
142,934343.4343434344,1000.0,201678,0.5406706455968214
143,4748484.848484849,1191.919191919192,1123422,0.5408368470984726
144,1291919.191919192,1191.919191919192,288222,0.5414159962937541
145,4808080.808080808,1191.919191919192,1137822,0.5441427745642244
146,2543434.3434343436,1383.8383838383838,590766,0.5471607722721032
147,2483838.383838384,1383.8383838383838,576366,0.5471847082270196
148,2603030.303030303,1383.8383838383838,605166,0.5473464787042477
149,2424242.4242424243,1383.8383838383838,561966,0.5474307880856982
150,4867676.767676768,1191.919191919192,1152222,0.5474740040130999
151,2662626.262626263,1383.8383838383838,619566,0.5477300561463474
152,2364646.4646464647,1383.8383838383838,547566,0.5479123857737624
153,2722222.2222222225,1383.8383838383838,633966,0.5483005534946165
154,2305050.505050505,1383.8383838383838,533166,0.5486437027842201
155,2781818.1818181816,1383.8383838383838,648366,0.5490476486012849
156,2245454.5454545454,1383.8383838383838,518766,0.5496399117690063
157,2841414.1414141413,1383.8383838383838,662766,0.5499616548673764
158,4927272.7272727275,1191.919191919192,1166622,0.5508289153281007
159,2185858.5858585862,1383.8383838383838,504366,0.5509172413245912
160,2901010.101010101,1383.8383838383838,677166,0.5510334486602428
161,1232323.2323232323,1191.919191919192,273822,0.5512357408746567
162,2960606.0606060605,1383.8383838383838,691566,0.5522544022821623
163,2126262.6262626266,1383.8383838383838,489966,0.5524930757361443
164,3020202.02020202,1383.8383838383838,705966,0.5536164977474478
165,4986868.686868687,1191.919191919192,1181022,0.5542060918223863
166,2066666.6666666667,1383.8383838383838,475566,0.5543860082107559
167,3079797.97979798,1383.8383838383838,720366,0.5551120946995253
168,2007070.707070707,1383.8383838383838,461166,0.556615974007642
169,3139393.9393939395,1383.8383838383838,734766,0.5567340295140426
170,5046464.646464647,1191.919191919192,1195422,0.55760408844748
171,874747.4747474748,1000.0,187278,0.557784195199791
172,3198989.898989899,1383.8383838383838,749166,0.5584754871418328
173,1947474.7474747475,1383.8383838383838,446766,0.5592044167606591
174,3258585.8585858587,1383.8383838383838,763566,0.5603300173754505
175,5106060.606060606,1191.919191919192,1209822,0.5610213455580122
176,1172727.2727272727,1191.919191919192,259422,0.5619342738213366
177,1887878.7878787878,1383.8383838383838,432366,0.5621744072612668
178,3318181.8181818184,1383.8383838383838,777966,0.5622915965931996
179,3377777.777777778,1383.8383838383838,792366,0.5643544991560081
180,5165656.565656566,1191.919191919192,1224222,0.5644565804716333
181,1828282.8282828282,1383.8383838383838,417966,0.5655507234195012
182,3437373.7373737376,1383.8383838383838,806766,0.5665132900832384
183,5225252.525252526,1191.919191919192,1238622,0.5679085357932876
184,3496969.6969696973,1383.8383838383838,821166,0.5687628504697094
185,1768686.8686868688,1383.8383838383838,403566,0.5693600088003423
186,3556565.6565656564,1383.8383838383838,835566,0.5710982895222216
187,5284848.484848485,1191.919191919192,1253022,0.5713760094435141
188,3616161.616161616,1383.8383838383838,849966,0.573514972519876
189,1113131.3131313133,1191.919191919192,245022,0.5735788498923762
190,1709090.9090909092,1383.8383838383838,389166,0.5736310528084174
191,5344444.444444445,1191.919191919192,1267422,0.5748578539427934
192,3675757.5757575757,1383.8383838383838,864366,0.5760085341336578
193,815151.5151515151,1000.0,172878,0.576331838385531
194,5404040.404040405,1191.919191919192,1281822,0.5783529879612941
195,1649494.9494949495,1383.8383838383838,374766,0.5783949606803452
196,3735353.5353535353,1383.8383838383838,878766,0.5785746965570833
197,3794949.494949495,1383.8383838383838,893166,0.581209512600533
198,5463636.363636363,1191.919191919192,1296222,0.5818603847597745
199,1589898.98989899,1383.8383838383838,360366,0.5836852401792288
200,3854545.4545454546,1383.8383838383838,907566,0.5839092352140745
201,5523232.323232323,1191.919191919192,1310622,0.5853790462411669
202,1053535.3535353537,1191.919191919192,230622,0.5862431595842704
203,3914141.414141414,1383.8383838383838,921966,0.5866703049238038
204,5582828.282828283,1191.919191919192,1325022,0.5889078737353226
205,3973737.373737374,1383.8383838383838,936366,0.5894893427218048
206,1530303.0303030303,1383.8383838383838,345966,0.5895388967480736
207,4033333.3333333335,1383.8383838383838,950766,0.5923631515307448
208,5642424.242424242,1191.919191919192,1339422,0.5924459160148747
209,4092929.292929293,1383.8383838383838,965166,0.5952886770234975
210,5702020.202020202,1191.919191919192,1353822,0.595992281448607
211,1470707.0707070706,1383.8383838383838,331566,0.5959954158650286
212,755555.5555555556,1000.0,158478,0.596438697339995
213,4152525.2525252528,1383.8383838383838,979566,0.5982629533153182
214,5761616.161616161,1191.919191919192,1368222,0.5995460525698018
215,993939.3939393939,1191.919191919192,216222,0.6000082777265152
216,4212121.212121213,1383.8383838383838,993966,0.601283179855345
217,1411111.1111111112,1383.8383838383838,317166,0.6030975746333577
218,5821212.121212121,1191.919191919192,1382622,0.6031063422479239
219,4271717.1717171725,1383.8383838383838,1008366,0.6043467861858953
220,5880808.080808081,1191.919191919192,1397022,0.6066722676650241
221,4331313.131313131,1383.8383838383838,1022766,0.6074512851971472
222,5940404.04040404,1191.919191919192,1411422,0.6102430435990274
223,4390909.090909091,1383.8383838383838,1037166,0.6105943106630966
224,1351515.1515151516,1383.8383838383838,302766,0.6108921406635129
225,4450505.05050505,1383.8383838383838,1051566,0.6137736145485266
226,6000000.0,1191.919191919192,1425822,0.6138179520773379
227,934343.4343434344,1191.919191919192,201822,0.6149639462174376
228,4510101.01010101,1383.8383838383838,1065966,0.6169869871498617
229,695959.595959596,1000.0,144078,0.6182426782293782
230,1291919.191919192,1383.8383838383838,288366,0.6194297481775652
231,4569696.96969697,1383.8383838383838,1080366,0.6202323728663195
232,4629292.929292929,1383.8383838383838,1094766,0.6235078557558185
233,4688888.888888889,1383.8383838383838,1109166,0.6268115554670972
234,2483838.383838384,1575.7575757575758,576510,0.6276011849726434
235,2424242.4242424243,1575.7575757575758,562110,0.6276818887885659
236,2543434.3434343436,1575.7575757575758,590910,0.6277366167559971
237,2364646.4646464647,1575.7575757575758,547710,0.6279918948622385
238,2603030.303030303,1575.7575757575758,605310,0.628075881501393
239,2305050.505050505,1575.7575757575758,533310,0.6285451532020387
240,2662626.262626263,1575.7575757575758,619710,0.6286073987591092
241,1232323.2323232323,1383.8383838383838,273966,0.6287665484505892
242,2722222.2222222225,1575.7575757575758,634110,0.6293204030940719
243,2245454.5454545454,1575.7575757575758,518910,0.6293566461796177
244,4748484.848484849,1383.8383838383838,1123566,0.6301416796620769
245,2781818.1818181816,1575.7575757575758,648510,0.6302047552542466
246,2185858.5858585862,1575.7575757575758,504510,0.6304424110987743
247,874747.4747474748,1191.919191919192,187422,0.6312086256908485
248,2841414.1414141413,1575.7575757575758,662910,0.6312509233288243
249,2126262.6262626266,1575.7575757575758,490110,0.6318195745015277
250,2901010.101010101,1575.7575757575758,677310,0.6324499596533022
251,4808080.808080808,1383.8383838383838,1137966,0.633496436558009
252,2066666.6666666667,1575.7575757575758,475710,0.6335064553229162
253,2960606.0606060605,1575.7575757575758,691710,0.6337934607809619
254,3020202.02020202,1575.7575757575758,706110,0.6352735163518246
255,2007070.707070707,1575.7575757575758,461310,0.6355226995317471
256,4867676.767676768,1383.8383838383838,1152366,0.6368742062127042
257,3079797.97979798,1575.7575757575758,720510,0.6368826335787463
258,1947474.7474747475,1575.7575757575758,446910,0.637889458802775
259,3139393.9393939395,1575.7575757575758,734910,0.6386137833383401
260,1172727.2727272727,1383.8383838383838,259566,0.6389636504713159
261,4927272.7272727275,1383.8383838383838,1166766,0.6402734596955862
262,3198989.898989899,1575.7575757575758,749310,0.6404602741099961
263,1887878.7878787878,1575.7575757575758,432510,0.6406295060544245
264,636363.6363636364,1000.0,129678,0.6418960990026621
265,3258585.8585858587,1575.7575757575758,763710,0.6424157814174642
266,4986868.686868687,1383.8383838383838,1181166,0.6436928540310014
267,1828282.8282828282,1575.7575757575758,418110,0.6437673059298393
268,3318181.8181818184,1575.7575757575758,778110,0.6444744018063826
269,3377777.777777778,1575.7575757575758,792510,0.6466305162968683
270,5046464.646464647,1383.8383838383838,1195566,0.6471310163410711
271,1768686.8686868688,1575.7575757575758,403710,0.647329182306379
272,815151.5151515151,1191.919191919192,173022,0.6488517512664101
273,3437373.7373737376,1575.7575757575758,806910,0.648878812194616
274,1113131.3131313133,1383.8383838383838,245166,0.6500875815758043
275,5106060.606060606,1383.8383838383838,1209966,0.6505864573726127
276,3496969.6969696973,1575.7575757575758,821310,0.6512142837023879
277,1709090.9090909092,1575.7575757575758,389310,0.6513435938332255
278,3556565.6565656564,1575.7575757575758,835710,0.6536321431399357
279,5165656.565656566,1383.8383838383838,1224366,0.6540579347461155
280,1649494.9494949495,1575.7575757575758,374910,0.6558412938246208
281,3616161.616161616,1575.7575757575758,850110,0.656127848918116
282,5225252.525252526,1383.8383838383838,1238766,0.6575442366544878
283,3675757.5757575757,1575.7575757575758,864510,0.6586971335630654
284,1589898.98989899,1575.7575757575758,360510,0.6608554392075796
285,5284848.484848485,1383.8383838383838,1253166,0.6610442187053402
286,3735353.5353535353,1575.7575757575758,878910,0.6613358568548467
287,1053535.3535353537,1383.8383838383838,230766,0.6622112136022049
288,3794949.494949495,1575.7575757575758,893310,0.6640401636169475
289,5344444.444444445,1383.8383838383838,1267566,0.6645567868143166
290,1530303.0303030303,1575.7575757575758,346110,0.666422677961554
291,3854545.4545454546,1575.7575757575758,907710,0.6668063953172487
292,576767.6767676768,1000.0,115278,0.6675699817860122
293,755555.5555555556,1191.919191919192,158622,0.668016723143155
294,5404040.404040405,1383.8383838383838,1281966,0.6680809083211968
295,3914141.414141414,1575.7575757575758,922110,0.6696310985337116
296,5463636.363636363,1383.8383838383838,1296366,0.6716155980620192
297,3973737.373737374,1575.7575757575758,936510,0.6725110014919933
298,1470707.0707070706,1575.7575757575758,331710,0.6725821316322455
299,5523232.323232323,1383.8383838383838,1310766,0.6751598942072232
300,993939.3939393939,1383.8383838383838,216366,0.6754147148914196
301,4033333.3333333335,1575.7575757575758,950910,0.6754429988493544
302,4092929.292929293,1575.7575757575758,965310,0.6784241647136537
303,5582828.282828283,1383.8383838383838,1325166,0.6787127453434959
304,1411111.1111111112,1575.7575757575758,317310,0.6793761802197678
305,4152525.2525252528,1575.7575757575758,979710,0.6814515880069936
306,5642424.242424242,1383.8383838383838,1339566,0.6822732458223552
307,4212121.212121213,1575.7575757575758,994110,0.6845225595484323
308,5702020.202020202,1383.8383838383838,1353966,0.68584047093065
309,1351515.1515151516,1575.7575757575758,302910,0.6868511776322986
310,4271717.1717171725,1575.7575757575758,1008510,0.6876345669118777
311,695959.595959596,1191.919191919192,144222,0.6888394010682523
312,5761616.161616161,1383.8383838383838,1368366,0.6894136146516363
313,934343.4343434344,1383.8383838383838,201966,0.6897869363696565
314,4331313.131313131,1575.7575757575758,1022910,0.6907851960186164
315,5821212.121212121,1383.8383838383838,1382766,0.692991854404947
316,4390909.090909091,1575.7575757575758,1037310,0.6939721671922929
317,1291919.191919192,1575.7575757575758,288510,0.6950573253293331
318,517171.7171717172,1000.0,100878,0.6954563812567999
319,5880808.080808081,1383.8383838383838,1397166,0.6965743255844237
320,4450505.05050505,1575.7575757575758,1051710,0.6971933058761408
321,5940404.04040404,1383.8383838383838,1411566,0.7001602830523485
322,4510101.01010101,1575.7575757575758,1066110,0.7004464742056926
323,2424242.4242424243,1767.6767676767677,562254,0.7034954052745771
324,2483838.383838384,1767.6767676767677,576654,0.7035318335468657
325,2364646.4646464647,1767.6767676767677,547854,0.7036837194399818
326,4569696.96969697,1575.7575757575758,1080510,0.7037296866546369
327,6000000.0,1383.8383838383838,1425966,0.7037490543642622
328,2543434.3434343436,1767.6767676767677,591054,0.7037799840254509
329,1232323.2323232323,1575.7575757575758,274110,0.7040503182928755
330,2305050.505050505,1767.6767676767677,533454,0.7041106091269744
331,2603030.303030303,1767.6767676767677,605454,0.7042276844401754
332,2245454.5454545454,1767.6767676767677,519054,0.7047908633367463
333,2662626.262626263,1767.6767676767677,619854,0.7048634790801502
334,874747.4747474748,1383.8383838383838,187566,0.7054254026279585
335,2722222.2222222225,1767.6767676767677,634254,0.7056767272952774
336,2185858.5858585862,1767.6767676767677,504654,0.705740319126034
337,2781818.1818181816,1767.6767676767677,648654,0.706657407734837
338,2126262.6262626266,1767.6767676767677,490254,0.7069759550559219
339,4629292.929292929,1575.7575757575758,1094910,0.7070410569166771
340,2841414.1414141413,1767.6767676767677,663054,0.7077960964988625
341,2066666.6666666667,1767.6767676767677,475854,0.7085159098900935
342,2901010.101010101,1767.6767676767677,677454,0.7090839680577715
343,4688888.888888889,1575.7575757575758,1109310,0.710378760524107
344,2007070.707070707,1767.6767676767677,461454,0.7103796439171539
345,2960606.0606060605,1767.6767676767677,691854,0.7105127306499808
346,636363.6363636364,1191.919191919192,129822,0.71147046223541
347,3020202.02020202,1767.6767676767677,706254,0.7120745746254529
348,1947474.7474747475,1767.6767676767677,447054,0.7125881193048426
349,4748484.848484849,1575.7575757575758,1123710,0.7137410611007045
350,3079797.97979798,1767.6767676767677,720654,0.7137620987689446
351,1172727.2727272727,1575.7575757575758,259710,0.7138907794806895
352,1887878.7878787878,1767.6767676767677,432654,0.715163911585627
353,3139393.9393939395,1767.6767676767677,735054,0.7155683772487013
354,4808080.808080808,1575.7575757575758,1138110,0.7171262181283597
355,3198989.898989899,1767.6767676767677,749454,0.7174868602961556
356,1828282.8282828282,1767.6767676767677,418254,0.7181312797221482
357,3258585.8585858587,1767.6767676767677,763854,0.7195113025143043
358,4867676.767676768,1575.7575757575758,1152510,0.7205326613122307
359,1768686.8686868688,1767.6767676767677,403854,0.7215163100626689
360,3318181.8181818184,1767.6767676767677,778254,0.7216358937179556
361,815151.5151515151,1383.8383838383838,173166,0.7224385265838438
362,3377777.777777778,1767.6767676767677,792654,0.7238551253307046
363,4927272.7272727275,1575.7575757575758,1166910,0.7239588989493644
364,1113131.3131313133,1575.7575757575758,245310,0.7246447749749416
365,1709090.9090909092,1767.6767676767677,389454,0.725347238702454
366,457575.75757575757,1000.0,86478,0.725771861085475
367,3437373.7373737376,1767.6767676767677,807054,0.7261637868109392
368,4986868.686868687,1575.7575757575758,1181310,0.727403627957486
369,3496969.6969696973,1767.6767676767677,821454,0.7285569710177656
370,1649494.9494949495,1767.6767676767677,375054,0.7296546535336671
371,5046464.646464647,1575.7575757575758,1195710,0.7308655224342966
372,3556565.6565656564,1767.6767676767677,835854,0.731030005089805
373,3616161.616161616,1767.6767676767677,850254,0.7335784097109608
374,5106060.606060606,1575.7575757575758,1210110,0.7343431275085706
375,1589898.98989899,1767.6767676767677,360654,0.7344714555411901
376,576767.6767676768,1191.919191919192,115422,0.7360790144912843
377,3675757.5757575757,1767.6767676767677,864654,0.7361980052428927
378,1053535.3535353537,1575.7575757575758,230910,0.7363846154356352
379,5165656.565656566,1575.7575757575758,1224510,0.7378351831956524
380,3735353.5353535353,1767.6767676767677,879054,0.738884703409528
381,1530303.0303030303,1767.6767676767677,346254,0.7398340232111263
382,755555.5555555556,1383.8383838383838,158766,0.7409487033747124
383,5225252.525252526,1575.7575757575758,1238910,0.7413405931780883
384,3794949.494949495,1767.6767676767677,893454,0.7416347326851692
385,3854545.4545454546,1767.6767676767677,907854,0.7444445161255583
386,5284848.484848485,1575.7575757575758,1253310,0.7448582654693441
387,1470707.0707070706,1767.6767676767677,331854,0.7457811879911552
388,3914141.414141414,1767.6767676767677,922254,0.7473106735307014
389,5344444.444444445,1575.7575757575758,1267710,0.7483871250607551
390,993939.3939393939,1575.7575757575758,216510,0.7491899057302162
391,3973737.373737374,1767.6767676767677,936654,0.7502300046336419
392,5404040.404040405,1575.7575757575758,1282110,0.7519261813050246
393,1411111.1111111112,1767.6767676767677,317454,0.7523550407165598
394,4033333.3333333335,1767.6767676767677,951054,0.7531994723554719
395,5463636.363636363,1575.7575757575758,1296510,0.755474497778879
396,4092929.292929293,1767.6767676767677,965454,0.7562161724829481
397,397979.797979798,1000.0,72078,0.7587614607831095
398,5523232.323232323,1575.7575757575758,1310910,0.7590311636978385
399,4152525.2525252528,1767.6767676767677,979854,0.7592772589769162
400,1351515.1515151516,1767.6767676767677,303054,0.7596016378355598
401,695959.595959596,1383.8383838383838,144366,0.7610909875415488
402,4212121.212121213,1767.6767676767677,994254,0.7623800765435391
403,5582828.282828283,1575.7575757575758,1325310,0.7625951647964527
404,517171.7171717172,1191.919191919192,101022,0.7628550311411613
405,934343.4343434344,1575.7575757575758,202110,0.7631489116995231
406,4271717.1717171725,1767.6767676767677,1008654,0.7655221623216311
407,5642424.242424242,1575.7575757575758,1339710,0.7661656314373194
408,1291919.191919192,1767.6767676767677,288654,0.767570871104337
409,4331313.131313131,1767.6767676767677,1023054,0.7687011519915192
410,5702020.202020202,1575.7575757575758,1354110,0.769741751012992
411,4390909.090909091,1767.6767676767677,1037454,0.7719148001435241
412,5761616.161616161,1575.7575757575758,1368510,0.7733227101019596
413,2424242.4242424243,1959.5959595959596,562398,0.7749257791889279
414,2364646.4646464647,1959.5959595959596,547998,0.7750294782493196
415,2483838.383838384,1959.5959595959596,576798,0.7750433673399391
416,4450505.05050505,1767.6767676767677,1051854,0.7751609750999247
417,2305050.505050505,1959.5959595959596,533598,0.7753681986498472
418,2543434.3434343436,1959.5959595959596,591198,0.7753693120923457
419,2603030.303030303,1959.5959595959596,605598,0.7758915540828037
420,2245454.5454545454,1959.5959595959596,519198,0.7759566190448148
421,1232323.2323232323,1767.6767676767677,274254,0.776318115949735
422,2662626.262626263,1959.5959595959596,619998,0.7765987726796144
423,2185858.5858585862,1959.5959595959596,504798,0.7768104560725053
424,5821212.121212121,1575.7575757575758,1382910,0.7769077215149975
425,2722222.2222222225,1959.5959595959596,634398,0.7774804032148688
426,2126262.6262626266,1959.5959595959596,490398,0.7779465772666545
427,874747.4747474748,1575.7575757575758,187710,0.7783585489225562
428,4510101.01010101,1767.6767676767677,1066254,0.7784375856539727
429,2781818.1818181816,1959.5959595959596,648798,0.7785265202665987
430,2066666.6666666667,1959.5959595959596,475998,0.7793830062541665
431,2841414.1414141413,1959.5959595959596,663198,0.779727812906867
432,5880808.080808081,1575.7575757575758,1397310,0.7804959815927607
433,2901010.101010101,1959.5959595959596,677598,0.7810755535105967
434,2007070.707070707,1959.5959595959596,461598,0.7811390795133156
435,4569696.96969697,1767.6767676767677,1080654,0.7817426673030516
436,2960606.0606060605,1959.5959595959596,691998,0.782561556159084
437,636363.6363636364,1383.8383838383838,129966,0.7830146569426099
438,1947474.7474747475,1959.5959595959596,447198,0.783235633523394
439,5940404.04040404,1575.7575757575758,1411710,0.7840867876762667
440,3020202.02020202,1959.5959595959596,706398,0.7841781119564895
441,4629292.929292929,1767.6767676767677,1095054,0.7850743386447354
442,1887878.7878787878,1959.5959595959596,432798,0.785695116769632
443,1172727.2727272727,1767.6767676767677,259854,0.7859036682969409
444,3079797.97979798,1959.5959595959596,720798,0.7859178897620187
445,6000000.0,1575.7575757575758,1426110,0.7876795027541037
446,3139393.9393939395,1959.5959595959596,735198,0.7877740478130972
447,4688888.888888889,1767.6767676767677,1109454,0.7884308872861943
448,1828282.8282828282,1959.5959595959596,418398,0.7885416434397101
449,3198989.898989899,1959.5959595959596,749598,0.7897400817758886
450,1768686.8686868688,1959.5959595959596,403998,0.7918011717372364
451,3258585.8585858587,1959.5959595959596,763998,0.7918098414445529
452,4748484.848484849,1767.6767676767677,1123854,0.7918106185058029
453,457575.75757575757,1191.919191919192,86622,0.7920128365796956
454,3318181.8181818184,1959.5959595959596,778398,0.7939775929046176
455,338383.8383838384,1000.0,57678,0.7947033572690914
456,815151.5151515151,1575.7575757575758,173310,0.7949265921546418
